EmployeeID,Age,Gender,Department,Tenure,Salary,Satisfaction,WorkLifeBalance,Overtime,Performance,ManagerRating,LastHikePct,PromotionGap,Distance,Education,HireSource,EmploymentType,Sentiment,Attrition
1414,36,Male,Operations,39,19.9,9.9,3,1,3,3.8,21.5,5,26,4,Direct,Contract,Positive,0
1415,39,Female,Engineering,36,27.1,5.4,4,0,1,4.0,15.0,7,8,5,Campus,Contract,Negative,0
1416,51,Female,Marketing,27,20.7,1.1,1,1,2,2.5,7.3,0,4,4,Referral,Contract,Negative,0
1417,56,Male,HR,26,18.9,3.2,3,0,4,3.3,10.4,6,20,5,Campus,Full-Time,Negative,1
1418,31,Male,HR,57,19.8,9.8,3,1,3,4.6,17.3,2,7,1,LinkedIn,Full-Time,Positive,0
1419,46,Female,Operations,13,16.4,9.9,1,0,3,2.6,6.0,4,22,3,Agency,Part-Time,Positive,0
1420,56,Female,Operations,101,25.6,2.9,1,0,4,2.0,20.7,7,28,3,Referral,Full-Time,Negative,1
1421,22,Male,Marketing,61,21.7,6.5,2,1,4,2.8,6.9,6,21,4,Referral,Part-Time,Positive,0
1422,50,Female,Sales,109,24.8,1.7,1,1,4,3.5,19.6,1,23,4,Referral,Full-Time,Negative,1
1423,39,Female,Sales,60,24.2,6.2,2,0,3,4.5,12.2,1,15,3,Job Board,Contract,Neutral,1
1424,56,Female,Sales,37,22.2,2.1,1,0,2,3.9,19.0,5,11,2,LinkedIn,Full-Time,Negative,1
1425,42,Male,Sales,62,20.9,8.4,4,0,1,4.8,21.2,7,18,1,LinkedIn,Part-Time,Positive,0
1426,52,Male,Sales,19,16.6,9.5,3,1,2,3.4,11.0,4,11,3,Job Board,Full-Time,Positive,0
1427,27,Female,Engineering,99,32.8,2.6,2,1,3,3.2,16.2,0,26,2,Agency,Full-Time,Negative,1
1428,27,Male,Engineering,86,30.5,5.2,4,0,2,2.7,7.3,1,14,3,Job Board,Contract,Neutral,0
1429,55,Male,Marketing,18,19.1,1.9,1,0,3,2.7,18.2,5,15,4,LinkedIn,Full-Time,Negative,1
1430,40,Male,Sales,70,21.0,4.1,3,0,1,4.2,18.6,5,20,3,Job Board,Full-Time,Negative,0
1431,42,Male,Operations,65,20.9,1.6,3,1,1,2.2,8.6,7,6,3,LinkedIn,Full-Time,Negative,1
1432,28,Female,Finance,24,21.9,3.4,4,0,2,2.7,3.5,4,17,1,LinkedIn,Full-Time,Negative,0
1433,30,Male,Engineering,15,21.9,9.9,1,0,1,4.7,11.2,3,22,4,LinkedIn,Full-Time,Positive,0
1434,51,Female,Engineering,91,29.5,1.4,3,1,4,3.7,6.2,0,23,3,Referral,Full-Time,Negative,1
1435,32,Male,Engineering,32,25.1,8.7,4,0,2,2.1,18.6,6,7,1,LinkedIn,Full-Time,Positive,1
1436,43,Male,Operations,62,19.2,1.7,4,0,2,4.1,8.0,7,2,2,LinkedIn,Full-Time,Negative,0
1437,33,Male,Engineering,30,26.2,5.8,1,0,2,3.5,20.9,0,6,4,LinkedIn,Contract,Neutral,0
1438,31,Female,HR,78,22.8,5.1,4,0,2,4.6,21.5,3,24,5,Job Board,Full-Time,Neutral,0
1439,27,Male,Operations,6,17.4,9.4,2,1,4,4.0,20.3,2,8,3,LinkedIn,Full-Time,Positive,0
1440,55,Male,Operations,43,17.9,2.8,2,0,3,2.0,14.4,5,2,5,LinkedIn,Full-Time,Negative,1
1441,55,Female,Engineering,66,28.8,2.6,1,0,1,2.6,8.1,6,18,1,Referral,Full-Time,Negative,0
1442,26,Male,Engineering,53,26.4,7.7,1,0,1,2.8,18.3,1,26,2,Job Board,Part-Time,Positive,1
1443,34,Male,Engineering,73,25.4,7.5,2,0,1,4.1,16.3,7,7,5,Campus,Full-Time,Positive,0
1444,42,Male,Engineering,22,25.1,7.3,1,0,2,3.5,21.6,1,2,1,Referral,Full-Time,Positive,1
1445,35,Female,Engineering,53,26.5,1.2,3,0,3,4.2,10.2,6,5,4,Job Board,Full-Time,Negative,0
1446,47,Male,HR,91,26.5,3.3,3,0,4,3.5,4.1,5,4,2,Campus,Part-Time,Negative,1
1447,31,Male,Operations,40,21.1,8.6,2,0,2,3.0,22.0,1,6,2,Job Board,Full-Time,Positive,0
1448,24,Male,HR,19,16.9,6.4,3,1,1,2.3,18.9,5,6,3,Referral,Full-Time,Neutral,0
1449,34,Male,Finance,101,28.6,6.4,3,0,1,2.6,7.2,2,19,2,LinkedIn,Full-Time,Positive,0
1450,43,Male,Engineering,93,29.8,3.7,1,1,2,3.2,16.8,2,7,5,LinkedIn,Intern,Negative,1
1451,28,Male,Operations,81,19.5,3.3,2,0,2,3.7,3.0,0,16,5,LinkedIn,Full-Time,Negative,0
1452,51,Male,Finance,95,24.1,9.5,4,0,3,4.8,13.6,5,12,3,Referral,Full-Time,Positive,0
1453,22,Male,Operations,93,20.7,7.5,1,1,1,2.7,9.9,6,19,3,Agency,Part-Time,Positive,1
1454,24,Female,Operations,89,22.0,2.1,4,0,1,4.0,10.2,4,20,1,LinkedIn,Full-Time,Negative,0
1455,40,Male,Sales,61,16.7,9.4,4,1,3,2.5,7.6,6,18,2,Referral,Full-Time,Positive,0
1456,40,Male,Engineering,3,21.2,6.2,2,0,2,4.1,8.2,2,26,1,Direct,Full-Time,Positive,0
1457,32,Female,Engineering,72,27.3,4.0,2,0,2,2.0,11.6,4,6,5,Referral,Intern,Negative,1
1458,31,Female,Sales,33,18.2,4.6,1,0,1,4.0,7.7,6,16,2,LinkedIn,Full-Time,Neutral,0
1459,24,Female,Operations,93,21.1,7.5,3,0,1,2.5,11.9,3,12,2,Agency,Full-Time,Neutral,0
1460,45,Male,Sales,56,19.8,4.4,1,0,2,2.5,14.0,4,16,5,LinkedIn,Contract,Negative,1
1461,35,Male,Marketing,108,29.1,6.2,4,0,2,3.7,16.5,1,5,4,LinkedIn,Full-Time,Neutral,0
1462,26,Male,HR,71,21.0,7.4,2,0,4,3.1,15.9,4,10,4,Referral,Full-Time,Neutral,0
1463,36,Male,Engineering,66,26.2,2.8,4,0,4,3.4,7.6,6,28,1,LinkedIn,Full-Time,Negative,1
1464,55,Male,Sales,110,24.7,9.5,4,1,2,2.9,3.7,6,24,3,Campus,Full-Time,Positive,0
1465,31,Male,Finance,57,24.5,4.2,2,0,2,4.9,18.8,2,13,3,LinkedIn,Full-Time,Neutral,0
1466,54,Male,Marketing,45,19.1,4.8,3,1,2,2.9,19.6,4,4,2,Campus,Full-Time,Negative,1
1467,31,Male,Sales,45,18.1,7.3,1,0,3,3.6,21.6,4,19,4,LinkedIn,Part-Time,Neutral,0
1468,28,Male,Engineering,105,32.4,6.5,1,0,2,4.6,21.2,7,9,5,Agency,Full-Time,Positive,1
1469,31,Male,Marketing,90,23.4,5.0,3,0,4,4.0,15.0,6,10,2,LinkedIn,Part-Time,Neutral,0
1470,33,Female,Engineering,20,21.4,6.8,2,1,4,3.0,20.0,6,3,2,Agency,Full-Time,Neutral,1
